item_id,item_name,item_price,item_cat,image_url,product_link,image_file
570,"SONGESANDארון בגדים, לבן, ‎120x60x191 ס""מ‏","₪ 1,295",Wardrobe hinged,https://www.ikea.com/pimg/0555120_pe660185_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/songesand-wardrobe-white-90347351/,570.jpg
571,"VIHALSארון 2 דלתות, לבן, ‎105x57x200 ס""מ‏","₪ 1,395",Wardrobe hinged,https://www.ikea.com/pimg/1070907_pe854805_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vihals-wardrobe-with-2-doors-white-60483255/,571.jpg
572,"PAX / BERGSBOארון בגדים, לבן/לבן, ‎100x60x236 ס""מ‏","₪ 1,115",Wardrobe hinged,https://www.ikea.com/pimg/0096110_pe235587_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-bergsbo-wardrobe-combination-white-white-s59552787/,572.jpg
573,"GURSKENארון, בז' בהיר, ‎49x55x186 ס""מ‏",₪ 395,Wardrobe hinged,https://www.ikea.com/pimg/0923964_pe788459_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/gursken-wardrobe-light-beige-20486326/,573.jpg
574,"PLATSAארון 6 דלתות, לבן/Fonnes לבן, ‎180x57x241 ס""מ‏","₪ 3,315",Wardrobe hinged,https://www.ikea.com/il/he/images/products/platsa-wardrobe-w-6-doors-white-fonnes-white__1052914_pe846523_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/platsa-wardrobe-w-6-doors-white-fonnes-white-s39424319/,574.jpg
575,"PAX / FORSANDארון, לבן/לבן, ‎100x60x236 ס""מ‏","₪ 1,230",Wardrobe hinged,https://www.ikea.com/pimg/1197810_pe903758_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-forsand-wardrobe-white-white-s49502665/,575.jpg
576,"VIHALSארון בגדים, לבן/מראה, ‎245x57x200 ס""מ‏","₪ 2,690",Wardrobe hinged,https://www.ikea.com/pimg/1177293_pe895284_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/vihals-wardrobe-combination-white-mirror-glass-s49442186/,576.jpg
577,"PLATSAארון 4 דלתות, לבן/Fonnes לבן, ‎160x57x181 ס""מ‏","₪ 1,510",Wardrobe hinged,https://www.ikea.com/il/he/images/products/platsa-wardrobe-with-4-doors-white-fonnes-white__1052918_pe846527_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/platsa-wardrobe-with-4-doors-white-fonnes-white-s79425185/,577.jpg
578,"PAX / ÅHEIMארון בגדים, לבן/מראה, ‎50x38x236 ס""מ‏","₪ 1,427",Wardrobe hinged,https://www.ikea.com/pimg/1395743_pe967098_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-aheim-wardrobe-combination-white-mirror-glass-s29590328/,578.jpg
579,"PLATSAארון 2 דלתות, לבן/Kalbåden גוון אורן, ‎80x57x191 ס""מ‏","₪ 1,080",Wardrobe hinged,https://www.ikea.com/pimg/1219135_pe913302_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/platsa-wardrobe-with-2-doors-white-kalbaden-lively-pine-effect-s39523003/,579.jpg
580,"RAKKESTADארון 2 דלתות, שחור-חום, ‎79x176 ס""מ‏",₪ 695,Wardrobe hinged,https://www.ikea.com/pimg/0780372_pe760493_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/rakkestad-wardrobe-with-2-doors-black-brown-50453758/,580.jpg
581,"PAX / BERGSBOארון, לבן/לבן, ‎100x60x201 ס""מ‏","₪ 1,185",Wardrobe hinged,https://www.ikea.com/pimg/1197437_pe903526_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-bergsbo-wardrobe-white-white-s09503011/,581.jpg
582,"PAX / FORSANDארון בגדים, לבן/לבן, ‎150x60x201 ס""מ‏","₪ 1,725",Wardrobe hinged,https://www.ikea.com/pimg/1197823_pe903770_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-forsand-wardrobe-combination-white-white-s49503127/,582.jpg
583,"PAX / ÅHEIMארון בגדים, לבן/מראה, ‎50x60x201 ס""מ‏",₪ 880,Wardrobe hinged,https://www.ikea.com/pimg/1196800_pe903210_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/pax-aheim-wardrobe-combination-white-mirror-glass-s49502321/,583.jpg
584,"PLATSAארון עם 4 דלתות+3 מגירות, לבן/Fonnes לבן, ‎120x57x241 ס""מ‏","₪ 2,840",Wardrobe hinged,https://www.ikea.com/pimg/1394339_pe966502_s5.jpg?f=xxs,https://www.ikea.com/il/he/p/platsa-wardrobe-with-4-doors-3-drawers-white-fonnes-white-s19585879/,584.jpg
